start_zip,end_zip,year,number_of_rides,avg_ride_duration_min
60657,60707,2021,2,39.96
60657,60707,2022,10,40.16
60657,60707,2023,14,46.95
60657,60707,2024,14,48.0
60657,60803,2021,1,110.32
60657,60804,2024,1,81.2
60659,60602,2020,1,38.5
60659,60602,2021,18,52.9
60659,60602,2022,14,37.76
60659,60602,2023,20,47.21
60659,60602,2024,15,58.84
60659,60604,2021,12,63.62
60659,60604,2022,4,68.99
60659,60604,2023,10,65.41
60659,60604,2024,10,76.08
60659,60607,2021,1,108.2
60659,60607,2022,8,41.97
60659,60607,2023,8,35.4
60659,60607,2024,7,50.56
60659,60608,2021,4,53.95
60659,60608,2022,4,55.58
60659,60608,2023,1,60.4
60659,60608,2024,1,42.77
60659,60610,2020,26,56.56
60659,60610,2021,81,61.63
60659,60610,2022,86,40.72
60659,60610,2023,78,45.72
60659,60610,2024,34,44.72
60659,60611,2020,15,50.55
60659,60611,2021,27,65.1
60659,60611,2022,35,70.45
60659,60611,2023,27,88.19
60659,60611,2024,39,75.04
60659,60612,2021,14,171.78
60659,60612,2022,7,44.33
60659,60612,2023,9,42.76
60659,60612,2024,8,33.16
60659,60613,2020,161,33.92
60659,60613,2021,333,27.52
60659,60613,2022,331,26.12
60659,60613,2023,295,26.78
60659,60613,2024,280,28.68
60659,60614,2020,53,46.46
60659,60614,2021,150,41.12
60659,60614,2022,122,36.62
60659,60614,2023,110,38.68
60659,60614,2024,120,34.3
60659,60615,2021,1,73.55
60659,60615,2023,1,70.28
60659,60615,2024,1,69.63
60659,60616,2021,4,96.18
60659,60616,2022,1,77.27
60659,60616,2023,2,98.36
60659,60616,2024,2,64.35
60659,60618,2020,244,24.29
60659,60618,2021,496,21.5
60659,60618,2022,421,21.69
60659,60618,2023,474,18.92
60659,60618,2024,469,22.68
60659,60622,2020,18,89.63
60659,60622,2021,57,39.8
60659,60622,2022,38,34.79
60659,60622,2023,26,40.14
60659,60622,2024,40,46.01
60659,60623,2021,1,49.68
60659,60623,2022,1,63.98
60659,60623,2024,2,42.58
60659,60624,2020,3,40.94
60659,60624,2021,11,37.11
60659,60624,2022,4,40.94
60659,60624,2023,3,92.29
60659,60624,2024,5,67.86
60659,60625,2020,884,21.57
60659,60625,2021,2220,16.6
60659,60625,2022,2790,12.44
60659,60625,2023,2570,10.57
60659,60625,2024,2487,12.82
60659,60626,2020,126,43.72
60659,60626,2021,206,29.09
60659,60626,2022,200,29.17
60659,60626,2023,162,28.96
60659,60626,2024,460,25.26
60659,60629,2022,1,86.15
60659,60630,2020,12,30.3
60659,60630,2021,86,24.59
60659,60630,2022,47,17.03
60659,60630,2023,106,20.99
60659,60630,2024,202,16.61
60659,60631,2021,2,56.62
60659,60631,2023,4,62.34
60659,60631,2024,2,28.58
60659,60632,2022,1,85.9
60659,60634,2021,39,34.17
60659,60634,2022,60,29.38
60659,60634,2023,6,42.98
60659,60634,2024,3,57.78
60659,60637,2022,1,80.8
60659,60638,2021,1,144.22
60659,60639,2020,1,24.95
60659,60639,2021,18,26.36
60659,60639,2022,20,38.25
60659,60639,2023,7,43.28
60659,60639,2024,8,71.36
60659,60640,2020,660,25.78
60659,60640,2021,1200,18.31
60659,60640,2022,1676,17.12
60659,60640,2023,1421,15.79
60659,60640,2024,1872,17.21
60659,60641,2020,18,34.55
60659,60641,2021,40,34.55
60659,60641,2022,69,31.62
60659,60641,2023,39,27.24
60659,60641,2024,27,29.11
60659,60642,2020,1,29.05
60659,60642,2021,33,39.72
60659,60642,2022,13,48.63
60659,60642,2023,13,39.76
60659,60642,2024,13,36.72
60659,60644,2022,2,117.65
60659,60644,2024,2,45.87
60659,60645,2020,317,29.46
60659,60645,2021,945,16.53
60659,60645,2022,1047,15.94
60659,60645,2023,683,14.52
60659,60645,2024,1046,16.47
60659,60646,2020,3,36.35
60659,60646,2021,15,42.38
60659,60646,2022,11,30.76
60659,60646,2023,27,41.26
60659,60646,2024,46,31.95
60659,60647,2020,100,33.46
60659,60647,2021,255,32.79
60659,60647,2022,243,26.72
60659,60647,2023,272,26.15
60659,60647,2024,265,28.6
60659,60651,2021,7,38.57
60659,60651,2022,1,38.92
60659,60651,2023,3,44.69
60659,60651,2024,8,33.25
60659,60653,2021,3,70.22
60659,60653,2023,2,165.06
60659,60656,2020,1,64.95
60659,60656,2022,1,34.77
60659,60656,2024,1,84.79
60659,60657,2020,214,36.77
60659,60657,2021,345,29.94
60659,60657,2022,172,28.35
60659,60657,2023,189,27.43
60659,60657,2024,185,30.15
60659,60659,2020,1811,53.21
60659,60659,2021,3044,25.04
60659,60659,2022,3713,15.31
60659,60659,2023,3031,14.01
60659,60659,2024,4089,15.22
60659,60660,2020,116,24.69
60659,60660,2021,390,17.99
60659,60660,2022,712,15.49
60659,60660,2023,465,15.81
60659,60660,2024,656,14.53
60659,60661,2020,3,57.21
60659,60661,2021,23,46.28
60659,60661,2022,13,39.43
60659,60661,2023,11,43.87
60659,60661,2024,23,50.98
60659,60678,2020,3,128.0
60659,60678,2021,12,81.04
60659,60678,2022,16,75.9
60659,60678,2023,8,79.96
60659,60678,2024,8,86.19
60659,60701,2021,3,55.05
60659,60701,2022,1,62.47
60659,60701,2023,6,26.83
60659,60701,2024,34,30.21
60659,60706,2021,2,36.8
60659,60706,2022,5,42.81
60659,60706,2023,8,30.93
60659,60706,2024,5,25.38
60660,60602,2020,43,64.86
60660,60602,2021,58,57.42
60660,60602,2022,85,50.24
60660,60602,2023,112,45.57
60660,60602,2024,83,49.41
60660,60604,2020,41,74.7
60660,60604,2021,112,79.16
60660,60604,2022,101,60.51
60660,60604,2023,122,61.05
60660,60604,2024,163,58.71
60660,60607,2020,9,170.11
60660,60607,2021,21,67.06
60660,60607,2022,37,61.93
60660,60607,2023,23,60.08
60660,60607,2024,14,60.2
60660,60608,2020,10,102.8
60660,60608,2021,10,96.51
60660,60608,2022,13,55.62
60660,60608,2023,8,70.75
60660,60608,2024,6,60.3
60660,60609,2021,5,208.47
60660,60609,2023,1,61.6
60660,60609,2024,2,62.98
60660,60610,2020,501,63.5
60660,60610,2021,702,54.44
60660,60610,2022,662,52.25
60660,60610,2023,875,48.25
60660,60610,2024,1083,45.85
60660,60611,2020,213,73.82
60660,60611,2021,424,69.61
60660,60611,2022,459,69.43
60660,60611,2023,417,67.03
60660,60611,2024,509,60.21
60660,60612,2020,6,283.85
60660,60612,2021,22,42.25
60660,60612,2022,16,46.15
60660,60612,2023,16,57.65
60660,60612,2024,17,49.79
60660,60613,2020,2269,17.49
60660,60613,2021,2950,27.26
60660,60613,2022,2765,24.71
60660,60613,2023,3025,22.7
60660,60613,2024,3470,22.3
60660,60614,2020,1172,55.39
60660,60614,2021,1227,46.07
60660,60614,2022,1198,42.62
60660,60614,2023,1177,40.64
60660,60614,2024,1177,37.58
60660,60615,2020,12,107.45
60660,60615,2021,21,299.44
60660,60615,2022,15,100.05
60660,60615,2023,10,105.76
60660,60615,2024,14,81.58
60660,60616,2020,12,119.49
60660,60616,2021,26,102.46
60660,60616,2022,24,76.09
60660,60616,2023,37,62.0
60660,60616,2024,24,99.24
60660,60618,2020,60,38.64
60660,60618,2021,217,68.55
60660,60618,2022,219,32.65
60660,60618,2023,239,30.03
60660,60618,2024,260,32.11
60660,60622,2020,87,48.82
60660,60622,2021,123,78.17
60660,60622,2022,111,38.37
60660,60622,2023,136,42.52
60660,60622,2024,140,41.71
60660,60623,2022,1,54.52
60660,60623,2023,18,50.02
60660,60623,2024,79,46.62
60660,60624,2020,7,48.53
60660,60624,2021,6,52.62
60660,60624,2022,7,75.52
60660,60624,2023,4,59.28
60660,60624,2024,2,44.52
60660,60625,2020,426,27.31
60660,60625,2021,885,21.25
60660,60625,2022,957,21.59
60660,60625,2023,856,22.49
60660,60625,2024,1043,20.42
60660,60626,2020,5114,15.47
60660,60626,2021,6504,16.3
60660,60626,2022,6983,12.54
60660,60626,2023,7234,12.01
60660,60626,2024,7302,10.94
60660,60630,2021,27,32.24
60660,60630,2022,29,35.37
60660,60630,2023,39,33.85
60660,60630,2024,41,35.11
60660,60631,2022,1,55.98
60660,60631,2023,2,61.03
60660,60634,2021,1,53.45
60660,60634,2022,3,44.99
60660,60634,2023,6,48.32
60660,60634,2024,5,51.8
60660,60636,2020,1,134.97
60660,60636,2022,1,114.15
60660,60637,2020,5,127.28
60660,60637,2022,3,92.82
60660,60637,2023,1,116.08
60660,60637,2024,3,72.04
60660,60639,2020,1,40.18
60660,60639,2021,4,39.78
60660,60639,2022,3,44.15
60660,60639,2023,7,36.45
60660,60639,2024,12,45.18
60660,60640,2020,6453,21.63
60660,60640,2021,10210,17.63
60660,60640,2022,12995,14.17
60660,60640,2023,13859,12.79
60660,60640,2024,12674,12.78
60660,60641,2020,10,48.09
60660,60641,2021,48,38.77
60660,60641,2022,22,45.2
60660,60641,2023,25,43.11
60660,60641,2024,41,46.09
60660,60642,2020,12,47.46
60660,60642,2021,37,47.83
60660,60642,2022,37,40.67
60660,60642,2023,32,50.71
60660,60642,2024,46,41.96
60660,60643,2021,2,703.99
60660,60644,2022,2,90.64
60660,60644,2024,3,70.7
60660,60645,2020,1795,31.99
60660,60645,2021,2776,14.99
60660,60645,2022,3101,13.08
60660,60645,2023,2985,12.41
60660,60645,2024,3053,12.28
60660,60646,2020,1,122.97
60660,60646,2021,2,28.74
60660,60646,2022,8,31.5
60660,60646,2023,5,32.24
60660,60646,2024,13,44.71
60660,60647,2020,129,47.05
60660,60647,2021,304,43.87
60660,60647,2022,244,37.97
60660,60647,2023,266,44.38
60660,60647,2024,313,46.78
60660,60649,2020,5,146.04
60660,60649,2021,5,150.44
60660,60649,2022,2,99.25
60660,60649,2023,9,129.3
60660,60649,2024,10,136.11
60660,60651,2020,2,68.77
60660,60651,2021,4,55.26
60660,60651,2022,4,51.61
60660,60651,2023,3,56.73
60660,60651,2024,5,38.15
60660,60653,2020,3,87.71
60660,60653,2021,11,92.61
60660,60653,2022,6,112.3
60660,60653,2023,3,73.65
60660,60653,2024,10,71.72
60660,60656,2020,1,83.95
60660,60656,2022,1,61.07
60660,60656,2023,1,47.7
60660,60657,2020,1471,36.78
60660,60657,2021,1596,32.1
60660,60657,2022,1576,29.97
60660,60657,2023,1607,28.66
60660,60657,2024,1668,29.53
60660,60659,2020,144,27.27
60660,60659,2021,430,19.71
60660,60659,2022,654,16.26
60660,60659,2023,434,17.26
60660,60659,2024,741,15.99
60660,60660,2020,7776,44.98
60660,60660,2021,10163,23.39
60660,60660,2022,15351,13.45
60660,60660,2023,17643,11.61
60660,60660,2024,16454,11.93
60660,60661,2020,42,102.62
60660,60661,2021,55,63.09
60660,60661,2022,74,58.6
60660,60661,2023,83,49.5
60660,60661,2024,98,58.26
60660,60666,2024,1,70.35
60660,60678,2020,84,108.76
60660,60678,2021,217,79.89
60660,60678,2022,196,71.74
60660,60678,2023,163,64.54
60660,60678,2024,205,63.99
60660,60701,2022,1,87.17
60660,60701,2023,3,54.85
60660,60701,2024,3,59.6
60660,60706,2022,4,56.75
60660,60706,2024,2,62.95
60660,60707,2021,1,79.63
60660,60707,2024,3,60.39
60660,60804,2024,1,123.78
60661,60602,2020,27361,9.69
60661,60602,2021,42051,12.1
60661,60602,2022,42553,10.35
60661,60602,2023,46216,9.52
60661,60602,2024,50861,9.69
60661,60604,2020,11037,15.82
60661,60604,2021,16255,20.24
60661,60604,2022,16057,17.9
60661,60604,2023,16416,17.89
60661,60604,2024,18624,17.6
60661,60607,2020,18953,8.85
60661,60607,2021,28717,12.01
60661,60607,2022,36633,10.06
60661,60607,2023,40561,9.7
60661,60607,2024,41780,9.29
60661,60608,2020,1891,27.37
60661,60608,2021,1997,23.88
60661,60608,2022,2908,20.13
60661,60608,2023,2596,19.15
60661,60608,2024,2927,21.2
60661,60609,2020,67,78.14
60661,60609,2021,115,44.76
60661,60609,2022,63,62.25
60661,60609,2023,60,44.2
60661,60609,2024,173,44.63
60661,60610,2020,45143,13.45
60661,60610,2021,70919,14.57
60661,60610,2022,67937,13.51
60661,60610,2023,78393,12.61
60661,60610,2024,88925,12.38
60661,60611,2020,29290,15.96
60661,60611,2021,47410,17.95
60661,60611,2022,45898,15.05
60661,60611,2023,49937,14.2
60661,60611,2024,53561,14.06
60661,60612,2020,9262,30.51
60661,60612,2021,12916,17.55
60661,60612,2022,14804,13.34
60661,60612,2023,15024,12.61
60661,60612,2024,16065,12.55
60661,60613,2020,2303,50.5
60661,60613,2021,3289,37.49
60661,60613,2022,3518,34.58
60661,60613,2023,4595,32.8
60661,60613,2024,5327,31.29
60661,60614,2020,15146,24.81
60661,60614,2021,21200,23.34
60661,60614,2022,22340,21.2
60661,60614,2023,29164,19.5
60661,60614,2024,34014,19.46
60661,60615,2020,293,83.94
60661,60615,2021,632,52.17
60661,60615,2022,513,53.96
60661,60615,2023,465,53.0
60661,60615,2024,508,51.63
60661,60616,2020,4021,26.01
60661,60616,2021,5526,26.56
60661,60616,2022,5852,21.57
60661,60616,2023,6749,21.5
60661,60616,2024,7861,21.64
60661,60617,2021,1,129.22
60661,60617,2023,1,88.33
60661,60617,2024,1,59.98
60661,60618,2020,360,177.13
60661,60618,2021,666,69.58
60661,60618,2022,505,35.37
60661,60618,2023,624,36.49
60661,60618,2024,582,34.48
60661,60619,2020,3,98.68
60661,60619,2021,4,9900.66
60661,60619,2022,3,236.83
60661,60619,2023,1,81.77
60661,60619,2024,2,173.89
60661,60621,2020,13,35.14
60661,60621,2021,9,39.75
60661,60621,2022,6,29.92
60661,60621,2023,2,42.16
60661,60621,2024,7,63.0
60661,60622,2020,12905,21.12
60661,60622,2021,20354,18.24
60661,60622,2022,20587,16.12
60661,60622,2023,25100,15.46
60661,60622,2024,28030,14.69
60661,60623,2020,202,40.69
60661,60623,2021,301,30.97
60661,60623,2022,190,36.1
60661,60623,2023,137,35.71
60661,60623,2024,175,29.83
60661,60624,2020,358,141.42
60661,60624,2021,467,52.19
60661,60624,2022,392,27.55
60661,60624,2023,326,24.84
60661,60624,2024,265,32.05
60661,60625,2020,144,61.11
60661,60625,2021,325,45.7
60661,60625,2022,309,41.79
60661,60625,2023,393,38.01
60661,60625,2024,437,39.88
60661,60626,2020,61,119.97
60661,60626,2021,83,70.45
60661,60626,2022,63,81.83
60661,60626,2023,45,93.14
60661,60626,2024,62,85.55
60661,60628,2020,3,113.58
60661,60628,2023,1,129.57
60661,60629,2021,2,41.39
60661,60629,2022,5,48.43
60661,60629,2023,2,43.78
60661,60629,2024,2,48.91
60661,60630,2021,15,43.57
60661,60630,2022,4,39.69
60661,60630,2023,12,40.73
60661,60630,2024,28,63.73
60661,60631,2024,1,63.3
60661,60632,2020,1,91.1
60661,60632,2021,17,35.16
60661,60632,2022,23,42.62
60661,60632,2023,13,41.16
60661,60632,2024,13,44.93
60661,60634,2021,3,81.55
60661,60634,2022,53,45.68
60661,60634,2023,41,46.98
60661,60634,2024,7,59.93
60661,60636,2020,1,56.83
60661,60636,2021,2,80.16
60661,60636,2022,7,245.72
60661,60636,2023,6,148.9
60661,60636,2024,5,271.94
60661,60637,2020,40,74.59
60661,60637,2021,88,51.11
60661,60637,2022,52,70.14
60661,60637,2023,46,60.95
60661,60637,2024,83,60.73
60661,60638,2021,1,83.53
60661,60638,2024,1,6.89
60661,60639,2020,2,120.5
60661,60639,2021,78,42.18
60661,60639,2022,46,38.43
60661,60639,2023,25,40.65
60661,60639,2024,13,44.99
60661,60640,2020,829,66.58
60661,60640,2021,901,65.55
60661,60640,2022,1083,44.55
60661,60640,2023,1275,42.79
60661,60640,2024,1499,42.81
60661,60641,2020,23,60.92
60661,60641,2021,81,39.79
60661,60641,2022,47,42.29
60661,60641,2023,70,45.92
60661,60641,2024,87,51.05
60661,60642,2020,11887,12.26
60661,60642,2021,20339,10.76
60661,60642,2022,22818,9.23
60661,60642,2023,25806,8.84
60661,60642,2024,28936,8.62
60661,60643,2021,2,85.73
60661,60643,2022,2,55.58
60661,60643,2024,1,364.61
60661,60644,2020,25,60.99
60661,60644,2021,136,81.29
60661,60644,2022,102,40.65
60661,60644,2023,76,45.77
60661,60644,2024,48,59.34
60661,60645,2020,22,676.72
60661,60645,2021,15,75.23
60661,60645,2022,16,65.36
60661,60645,2023,26,105.02
60661,60645,2024,16,61.53
60661,60646,2023,3,57.85
60661,60646,2024,2,59.05
60661,60647,2020,5295,22.92
60661,60647,2021,8766,25.87
60661,60647,2022,8677,24.78
60661,60647,2023,9550,23.53
60661,60647,2024,9939,23.56
60661,60649,2020,18,108.49
60661,60649,2021,38,70.33
60661,60649,2022,21,65.13
60661,60649,2023,16,74.61
60661,60649,2024,31,71.08
60661,60651,2020,19,73.37
60661,60651,2021,30,34.87
60661,60651,2022,24,49.08
60661,60651,2023,20,45.51
60661,60651,2024,36,112.61
60661,60652,2023,2,103.52
60661,60653,2020,272,47.29
60661,60653,2021,324,59.95
60661,60653,2022,400,43.92
60661,60653,2023,203,40.58
60661,60653,2024,192,39.27
60661,60655,2024,2,3.65
60661,60656,2022,2,70.4
60661,60657,2020,5949,31.23
60661,60657,2021,7188,31.72
60661,60657,2022,7805,28.05
60661,60657,2023,10691,26.99
60661,60657,2024,12808,26.04
60661,60659,2020,5,51.19
60661,60659,2021,26,52.56
60661,60659,2022,23,51.65
60661,60659,2023,14,61.94
60661,60659,2024,15,130.24
60661,60660,2020,94,894.7
60661,60660,2021,87,82.84
60661,60660,2022,74,54.97
60661,60660,2023,101,58.57
60661,60660,2024,126,60.09
60661,60661,2020,77539,11.64
60661,60661,2021,122289,10.91
60661,60661,2022,137032,8.15
60661,60661,2023,162605,7.43
60661,60661,2024,180568,7.84
60661,60666,2024,2,10.07
60661,60678,2020,12045,15.59
60661,60678,2021,16028,19.67
60661,60678,2022,15625,15.84
60661,60678,2023,16773,14.07
60661,60678,2024,17541,14.44
60661,60701,2024,2,56.87
60661,60706,2022,1,87.93
60661,60706,2023,2,85.69
60661,60706,2024,1,71.88
60661,60707,2020,1,65.78
60661,60707,2021,1,62.88
60661,60707,2022,1,43.38
60661,60707,2023,1,42.1
60661,60707,2024,12,55.1
60661,60803,2023,1,83.32
60661,60804,2023,1,61.5
60661,60804,2024,1,78.87
60661,60805,2024,1,3.58
60666,60614,2023,1,61.93
60666,60631,2023,1,48.67
60666,60634,2024,1,41.36
60666,60644,2024,1,45.0
60666,60656,2020,1,53.68
60666,60656,2023,5,16.17
60666,60656,2024,2,21.74
60666,60666,2023,6,23.29
60666,60666,2024,7,15.49
60666,60707,2023,1,261.15
60678,60602,2020,10711,29.44
60678,60602,2021,14461,32.9
60678,60602,2022,11910,20.65
60678,60602,2023,11260,17.4
60678,60602,2024,12944,17.16
60678,60604,2020,15035,32.63
60678,60604,2021,23544,28.22
60678,60604,2022,23666,22.13
60678,60604,2023,22379,21.36
60678,60604,2024,24936,21.29
60678,60607,2020,1745,21.77
60678,60607,2021,2491,30.46
60678,60607,2022,2231,25.41
60678,60607,2023,2532,22.57
60678,60607,2024,2508,24.0
60678,60608,2020,238,256.34
60678,60608,2021,338,112.35
60678,60608,2022,367,43.03
60678,60608,2023,390,35.66
60678,60608,2024,341,47.81
60678,60609,2020,25,926.67
60678,60609,2021,21,173.01
60678,60609,2022,16,61.7
60678,60609,2023,14,49.11
60678,60609,2024,13,62.22
60678,60610,2020,9950,42.41
60678,60610,2021,16865,37.48
60678,60610,2022,14601,29.15
60678,60610,2023,14023,26.49
60678,60610,2024,15645,26.64
60678,60611,2020,19690,38.2
60678,60611,2021,36034,36.15
60678,60611,2022,30030,29.01
60678,60611,2023,27167,27.8
60678,60611,2024,31651,27.29
60678,60612,2020,579,608.01
60678,60612,2021,732,313.71
60678,60612,2022,762,65.95
60678,60612,2023,817,27.48
60678,60612,2024,777,24.7
60678,60613,2020,1005,61.26
60678,60613,2021,1729,51.09
60678,60613,2022,1978,47.51
60678,60613,2023,2159,44.97
60678,60613,2024,2397,44.75
60678,60614,2020,4299,39.48
60678,60614,2021,6850,46.68
60678,60614,2022,6784,39.23
60678,60614,2023,7208,35.69
60678,60614,2024,7883,36.81
60678,60615,2020,1398,66.38
60678,60615,2021,2195,70.91
60678,60615,2022,2030,54.03
60678,60615,2023,1903,51.23
60678,60615,2024,1874,52.08
60678,60616,2020,4799,33.98
60678,60616,2021,6069,38.69
60678,60616,2022,5210,27.41
60678,60616,2023,5244,29.13
60678,60616,2024,5712,29.38
60678,60617,2020,1,112.47
60678,60617,2021,4,105.88
60678,60617,2022,3,81.96
60678,60618,2020,40,480.66
60678,60618,2021,88,63.17
60678,60618,2022,55,51.23
60678,60618,2023,51,57.44
60678,60618,2024,78,50.8
60678,60619,2020,12,108.1
60678,60619,2021,7,243.2
60678,60619,2022,3,143.07
60678,60619,2023,2,183.73
60678,60619,2024,2,131.23
60678,60621,2020,9,558.58
60678,60621,2021,5,76.76
60678,60621,2022,3,75.66
60678,60621,2023,9,165.42
60678,60622,2020,974,37.03
60678,60622,2021,1272,46.27
60678,60622,2022,1333,30.64
60678,60622,2023,1302,26.37
60678,60622,2024,1314,28.27
60678,60623,2020,24,47.35
60678,60623,2021,42,56.91
60678,60623,2022,38,64.27
60678,60623,2023,16,50.27
60678,60623,2024,41,90.59
60678,60624,2020,41,656.39
60678,60624,2021,42,814.51
60678,60624,2022,53,61.42
60678,60624,2023,30,75.68
60678,60624,2024,32,48.98
60678,60625,2020,30,67.93
60678,60625,2021,92,54.09
60678,60625,2022,75,53.43
60678,60625,2023,54,53.1
60678,60625,2024,49,61.66
60678,60626,2020,48,526.38
60678,60626,2021,71,98.9
60678,60626,2022,82,88.4
60678,60626,2023,98,77.74
60678,60626,2024,73,81.05
60678,60628,2020,1,89.77
60678,60629,2024,1,77.29
60678,60630,2021,1,59.42
60678,60630,2023,1,45.12
60678,60630,2024,3,106.93
60678,60631,2024,2,93.14
60678,60632,2022,14,57.99
60678,60632,2024,2,80.73
60678,60633,2024,1,72.76
60678,60634,2021,1,42.18
60678,60634,2022,1,143.02
60678,60636,2020,4,94.49
60678,60636,2021,3,96.98
60678,60636,2022,5,87.15
60678,60636,2023,1,50.32
60678,60636,2024,2,94.84
60678,60637,2020,134,91.13
60678,60637,2021,222,68.26
60678,60637,2022,202,60.32
60678,60637,2023,199,61.83
60678,60637,2024,321,62.65
60678,60639,2021,6,51.48
60678,60639,2022,6,73.8
60678,60639,2023,6,52.97
60678,60639,2024,1,51.07
60678,60640,2020,587,73.82
60678,60640,2021,987,66.23
60678,60640,2022,1091,55.27
60678,60640,2023,1144,54.5
60678,60640,2024,1506,53.1
60678,60641,2020,2,705.96
60678,60641,2021,8,78.47
60678,60641,2022,12,117.35
60678,60641,2023,3,48.03
60678,60641,2024,11,45.81
60678,60642,2020,808,27.09
60678,60642,2021,1050,48.42
60678,60642,2022,1026,20.05
60678,60642,2023,864,19.53
60678,60642,2024,830,19.89
60678,60643,2021,1,109.65
60678,60643,2022,1,59.12
60678,60643,2024,1,107.12
60678,60644,2020,7,3917.77
60678,60644,2021,8,118.03
60678,60644,2022,2,290.14
60678,60644,2023,7,288.75
60678,60644,2024,4,266.01
60678,60645,2020,53,56.59
60678,60645,2021,19,94.07
60678,60645,2022,6,101.53
60678,60645,2023,11,66.71
60678,60645,2024,28,65.23
60678,60646,2024,1,105.99
60678,60647,2020,397,64.1
60678,60647,2021,707,56.15
60678,60647,2022,556,41.23
60678,60647,2023,562,41.68
60678,60647,2024,651,41.67
60678,60649,2020,66,115.36
60678,60649,2021,108,68.27
60678,60649,2022,93,106.9
60678,60649,2023,74,64.13
60678,60649,2024,66,76.72
60678,60651,2020,5,545.2
60678,60651,2021,10,81.06
60678,60651,2022,2,37.6
60678,60651,2024,5,48.64
60678,60653,2020,927,53.54
60678,60653,2021,1077,93.37
60678,60653,2022,962,39.47
60678,60653,2023,583,40.67
60678,60653,2024,535,39.52
60678,60656,2023,1,86.38
60678,60656,2024,2,40.94
60678,60657,2020,1613,44.86
60678,60657,2021,2561,55.75
60678,60657,2022,2767,41.31
60678,60657,2023,2911,38.22
60678,60657,2024,3245,37.74
